A3MA_ASSEMBLY_AND_SHAPE_CRITERIA_RELATIONSHIP\tMEDIUM\tproduct
A3MA_EQUIVALENCE_CRITERION_ASSESSMENT_THRESHOLD_RELATIONSHIP\tMEDIUM\tvalidation
A3MA_EQUIVALENCE_INSPECTION_RESULT\tSIMPLE\tvalidation
A3MA_LENGTH_MEASURE_AND_CONTEXT_DEPENDENT_MEASURE_PAIR\tSIMPLE\tannotation
A3MS_EQUIVALENCE_CRITERION_WITH_SPECIFIED_ELEMENTS\tSIMPLE\tfea
A3MS_EQUIVALENCE_INSPECTION_RESULT\tSIMPLE\tvalidation
A3M_EQUIVALENCE_ACCURACY_ASSOCIATION\tSIMPLE\tvalidation
A3M_EQUIVALENCE_ASSESSMENT_BY_LOGICAL_TEST\tSIMPLE\tvalidation
A3M_EQUIVALENCE_ASSESSMENT_BY_NUMERICAL_TEST\tSIMPLE\tvalidation
A3M_EQUIVALENCE_CRITERIA_REPRESENTATION\tMEDIUM\tannotation
A3M_EQUIVALENCE_CRITERION\tSIMPLE\tvalidation
A3M_EQUIVALENCE_CRITERION_FOR_ASSEMBLY\tMEDIUM\tproduct
A3M_EQUIVALENCE_CRITERION_FOR_SHAPE\tSIMPLE\tproduct
A3M_EQUIVALENCE_CRITERION_OF_ASSEMBLY_DATA_STRUCTURE\tMEDIUM\tproduct
A3M_EQUIVALENCE_CRITERION_OF_COMPONENT_PROPERTY_DIFFERENCE\tMEDIUM\tproduct
A3M_EQUIVALENCE_CRITERION_OF_DETAILED_ASSEMBLY_DATA_CONTENT\tMEDIUM\tproduct
A3M_EQUIVALENCE_CRITERION_OF_DETAILED_SHAPE_DATA_CONTENT\tSIMPLE\tproduct
A3M_EQUIVALENCE_CRITERION_OF_REPRESENTATIVE_ASSEMBLY_PROPERTY_VALUE\tMEDIUM\tproduct
A3M_EQUIVALENCE_CRITERION_OF_REPRESENTATIVE_SHAPE_PROPERTY_VALUE\tMEDIUM\tproduct
A3M_EQUIVALENCE_CRITERION_OF_SHAPE_DATA_STRUCTURE\tMEDIUM\tproduct
A3M_EQUIVALENCE_CRITERION_REPORT_ITEM_WITH_MEASURED_VALUE\tSIMPLE\tunit
A3M_EQUIVALENCE_CRITERION_WITH_SPECIFIED_ELEMENTS\tSIMPLE\tfea
A3M_EQUIVALENCE_INSPECTION_INSTANCE_REPORT_ITEM\tSIMPLE\tvalidation
A3M_EQUIVALENCE_INSPECTION_REQUIREMENT_WITH_VALUES\tSIMPLE\tvalidation
A3M_EQUIVALENCE_INSPECTION_RESULT_REPRESENTATION\tMEDIUM\tannotation
A3M_EQUIVALENCE_INSPECTION_RESULT_REPRESENTATION_FOR_ASSEMBLY\tMEDIUM\tannotation
A3M_EQUIVALENCE_INSPECTION_RESULT_REPRESENTATION_FOR_SHAPE\tMEDIUM\tannotation
A3M_EQUIVALENCE_SUMMARY_REPORT_REQUEST_WITH_REPRESENTATIVE_VALUE\tSIMPLE\tvalidation
A3M_INSPECTED_MODEL_AND_INSPECTION_RESULT_RELATIONSHIP\tMEDIUM\tvalidation
ABRUPT_CHANGE_OF_SURFACE_NORMAL\tCOMPLEX\tgeometry
ABSORBED_DOSE_MEASURE_WITH_UNIT\tSIMPLE\tunit
ABSORBED_DOSE_UNIT\tSIMPLE\tunit
ABSTRACTED_EXPRESSION_FUNCTION\tSIMPLE\tmisc
ABS_FUNCTION\tSIMPLE\tmisc
ACCELERATION_MEASURE_WITH_UNIT\tSIMPLE\tunit
ACCELERATION_UNIT\tSIMPLE\tunit
ACOS_FUNCTION\tSIMPLE\tmisc
ACTION_ACTUAL\tSIMPLE\taction
ACTION_ASSIGNMENT\tMEDIUM\taction
ACTION_DIRECTIVE_RELATIONSHIP\tMEDIUM\taction
ACTION_HAPPENING\tSIMPLE\taction
ACTION_METHOD_ASSIGNMENT\tMEDIUM\taction
ACTION_METHOD_RELATIONSHIP\tMEDIUM\taction
ACTION_METHOD_ROLE\tMEDIUM\taction
ACTION_PROPERTY\tMEDIUM\taction
ACTION_PROPERTY_REPRESENTATION\tMEDIUM\tannotation
ACTION_REQUEST_ASSIGNMENT\tMEDIUM\taction
ACTION_REQUEST_SOLUTION\tSIMPLE\taction
ACTION_REQUEST_STATUS\tSIMPLE\taction
ACTION_RESOURCE\tSIMPLE\taction
ACTION_RESOURCE_RELATIONSHIP\tMEDIUM\taction
ACTION_RESOURCE_REQUIREMENT\tSIMPLE\taction
ACTION_RESOURCE_TYPE\tSIMPLE\taction
ADDITIVE_MANUFACTURING_BUILD_PLATE_RELATIONSHIP\tMEDIUM\tmanufacturing
ADDITIVE_MANUFACTURING_SETUP\tSIMPLE\tmanufacturing
ADDITIVE_MANUFACTURING_SETUP_RELATIONSHIP\tMEDIUM\tmanufacturing
ADDITIVE_MANUFACTURING_SETUP_WORKPIECE_RELATIONSHIP\tMEDIUM\tmanufacturing
ADDITIVE_MANUFACTURING_SUPPORT_STRUCTURE_GEOMETRY_RELATIONSHIP\tMEDIUM\tgeometry
ADD_ELEMENT\tSIMPLE\tfea
ADVANCED_BREP_SHAPE_REPRESENTATION\tMEDIUM\ttopology
AGC_WITH_DIMENSION\tSIMPLE\ttolerance
AGGREGATE_ID_ATTRIBUTE\tSIMPLE\tmisc
ALL_AROUND_SHAPE_ASPECT\tSIMPLE\tproduct
ALTERNATIVE_SOLUTION_RELATIONSHIP\tMEDIUM\tmisc
AMOUNT_OF_SUBSTANCE_MEASURE_WITH_UNIT\tSIMPLE\tunit
AMOUNT_OF_SUBSTANCE_UNIT\tSIMPLE\tunit
ANALYSIS_ASSIGNMENT\tMEDIUM\tclassification
ANALYSIS_ITEM\tSIMPLE\tanalysis
ANALYSIS_MODEL\tSIMPLE\tanalysis
ANALYSIS_REPRESENTATION_CONTEXT\tMEDIUM\tannotation
AND_EXPRESSION\tSIMPLE\tmisc
ANGLE_ASSEMBLY_CONSTRAINT_WITH_DIMENSION\tMEDIUM\ttolerance
ANGLE_DIRECTION_REFERENCE\tSIMPLE\tgeometry
ANGLE_GEOMETRIC_CONSTRAINT\tSIMPLE\tmisc
ANGULARITY_TOLERANCE\tSIMPLE\ttolerance
ANGULAR_DIMENSION\tSIMPLE\ttolerance
ANNOTATION_FILL_AREA_OCCURRENCE\tSIMPLE\tannotation
ANNOTATION_OCCURRENCE\tSIMPLE\tannotation
ANNOTATION_OCCURRENCE_ASSOCIATIVITY\tSIMPLE\tannotation
ANNOTATION_OCCURRENCE_RELATIONSHIP\tMEDIUM\tannotation
ANNOTATION_PLACEHOLDER_OCCURRENCE\tSIMPLE\tannotation
ANNOTATION_SUBFIGURE_OCCURRENCE\tSIMPLE\tannotation
AP242_ASSIGNMENT_OBJECT_RELATIONSHIP\tMEDIUM\tclassification
APEX\tSIMPLE\tmisc
APPLICATION_CONTEXT_ELEMENT\tSIMPLE\tannotation
APPLICATION_DEFINED_FUNCTION\tSIMPLE\tmisc
APPLICATION_PROTOCOL_DEFINITION\tSIMPLE\tproduct
APPLIED_ACTION_ASSIGNMENT\tMEDIUM\taction
APPLIED_ACTION_METHOD_ASSIGNMENT\tMEDIUM\taction
APPLIED_ACTION_REQUEST_ASSIGNMENT\tMEDIUM\taction
APPLIED_APPROVAL_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_AREA\tMEDIUM\tclassification
APPLIED_ATTRIBUTE_CLASSIFICATION_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_CERTIFICATION_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_CLASSIFICATION_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_CLASSIFICATION_ASSIGNMENT_RELATIONSHIP\tMEDIUM\tclassification
APPLIED_CONTRACT_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_DATE_AND_TIME_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_DESCRIPTION_TEXT_ASSIGNMENT\tMEDIUM\tannotation
APPLIED_DESCRIPTION_TEXT_ASSIGNMENT_RELATIONSHIP\tMEDIUM\tannotation
APPLIED_DIRECTED_ACTION_ASSIGNMENT\tMEDIUM\taction
APPLIED_DOCUMENT_REFERENCE\tMEDIUM\tclassification
APPLIED_DOCUMENT_USAGE_CONSTRAINT_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_EFFECTIVITY_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_EVENT_OCCURRENCE_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_EXTERNAL_IDENTIFICATION_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_EXTERNAL_IDENTIFICATION_ASSIGNMENT_RELATIONSHIP\tMEDIUM\tclassification
APPLIED_IDENTIFICATION_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_INEFFECTIVITY_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_LOCATION_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_LOCATION_REPRESENTATION_ASSIGNMENT\tMEDIUM\tannotation
APPLIED_ORGANIZATIONAL_PROJECT_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_ORGANIZATION_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_ORGANIZATION_TYPE_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_PERSON_AND_ORGANIZATION_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_PRESENTED_ITEM\tMEDIUM\tclassification
APPLIED_SECURITY_CLASSIFICATION_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_STATE_OBSERVED_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_STATE_TYPE_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_TIME_INTERVAL_ASSIGNMENT\tMEDIUM\tclassification
APPLIED_USAGE_RIGHT\tMEDIUM\tclassification
APPROVAL_PERSON_ORGANIZATION\tSIMPLE\tapproval
APPROVAL_RELATIONSHIP\tMEDIUM\tapproval
AREA_IN_SET\tSIMPLE\tmisc
AREA_MEASURE_WITH_UNIT\tSIMPLE\tunit
AREA_UNIT\tSIMPLE\tunit
AREA_WITH_OUTER_BOUNDARY\tSIMPLE\ttopology
ARRAY_PLACEMENT_GROUP\tSIMPLE\tclassification
ASCRIBABLE_STATE\tSIMPLE\tmisc
ASCRIBABLE_STATE_RELATIONSHIP\tMEDIUM\tmisc
ASIN_FUNCTION\tSIMPLE\tmisc
ASSEMBLY_BOND_DEFINITION\tMEDIUM\tproduct
ASSEMBLY_COMPONENT\tMEDIUM\tproduct
ASSEMBLY_COMPONENT_USAGE\tMEDIUM\tproduct
ASSEMBLY_COMPONENT_USAGE_SUBSTITUTE\tMEDIUM\tproduct
ASSEMBLY_GEOMETRIC_CONSTRAINT\tMEDIUM\tproduct
ASSEMBLY_GROUP_COMPONENT\tMEDIUM\tproduct
ASSEMBLY_GROUP_COMPONENT_DEFINITION_PLACEMENT_LINK\tMEDIUM\tproduct
ASSEMBLY_JOINT\tMEDIUM\tproduct
ASSEMBLY_SHAPE_CONSTRAINT\tMEDIUM\tproduct
ASSEMBLY_SHAPE_CONSTRAINT_ITEM_RELATIONSHIP\tMEDIUM\tproduct
ASSEMBLY_SHAPE_JOINT\tMEDIUM\tproduct
ASSEMBLY_SHAPE_JOINT_ITEM_RELATIONSHIP\tMEDIUM\tproduct
ASSIGNED_ANALYSIS\tSIMPLE\tanalysis
ASSIGNED_REQUIREMENT\tSIMPLE\tmisc
ASSIGNMENT_OBJECT_RELATIONSHIP\tMEDIUM\tclassification
ATAN_FUNCTION\tSIMPLE\tmisc
ATOMIC_FORMULA\tSIMPLE\tmisc
ATOM_BASED_LITERAL\tSIMPLE\tmisc
ATTACHMENT_SLOT_AS_PLANNED\tSIMPLE\tmisc
ATTACHMENT_SLOT_AS_REALIZED\tSIMPLE\tmisc
ATTACHMENT_SLOT_DESIGN\tSIMPLE\tmisc
ATTACHMENT_SLOT_DESIGN_TO_PLANNED\tSIMPLE\tmisc
ATTACHMENT_SLOT_DESIGN_TO_REALIZED\tSIMPLE\tmisc
ATTACHMENT_SLOT_ON_PRODUCT\tSIMPLE\tproduct
ATTACHMENT_SLOT_PLANNED_TO_REALIZED\tSIMPLE\tmisc
ATTRIBUTE_CLASSIFICATION_ASSIGNMENT\tMEDIUM\tclassification
ATTRIBUTE_LANGUAGE_ASSIGNMENT\tMEDIUM\tclassification
ATTRIBUTE_VALUE_ASSIGNMENT\tMEDIUM\tclassification
ATTRIBUTE_VALUE_ROLE\tMEDIUM\tmisc
AUXILIARY_GEOMETRIC_REPRESENTATION_ITEM\tMEDIUM\tannotation
BACKGROUND_COLOUR\tSIMPLE\tannotation
BACK_CHAINING_RULE\tSIMPLE\tmisc
BANDED_MATRIX\tSIMPLE\tmisc
BARRING_HOLE\tSIMPLE\tmisc
BASIC_SPARSE_MATRIX\tSIMPLE\tmisc
BEAD\tSIMPLE\tmisc
BEAD_END\tSIMPLE\tmisc
BETWEEN_SHAPE_ASPECT\tSIMPLE\tproduct
BEVELED_SHEET_REPRESENTATION\tMEDIUM\tannotation
BEZIER_VOLUME\tSIMPLE\tmisc
BINARY_ASSEMBLY_CONSTRAINT\tMEDIUM\tproduct
BINARY_BOOLEAN_EXPRESSION\tSIMPLE\tmisc
BINARY_FUNCTION_CALL\tSIMPLE\tmisc
BINARY_GENERIC_EXPRESSION\tSIMPLE\tmisc
BINARY_LITERAL\tSIMPLE\tmisc
BINARY_NUMERIC_EXPRESSION\tSIMPLE\tmisc
BINARY_REPRESENTATION_ITEM\tMEDIUM\tannotation
BLOCK\tSIMPLE\tmisc
BOOLEAN_DEFINED_FUNCTION\tSIMPLE\tmisc
BOOLEAN_EXPRESSION\tSIMPLE\tmisc
BOOLEAN_LITERAL\tSIMPLE\tmisc
BOOLEAN_REPRESENTATION_ITEM\tMEDIUM\tannotation
BOOLEAN_RESULT_2D\tSIMPLE\tvalidation
BOOLEAN_VARIABLE\tSIMPLE\tmisc
BOSS\tSIMPLE\tmisc
BOSS_TOP\tSIMPLE\tmisc
BOUNDARY_CURVE\tSIMPLE\tgeometry
BOUNDARY_CURVE_OF_B_SPLINE_OR_RECTANGULAR_COMPOSITE_SURFACE\tCOMPLEX\tgeometry
BOUNDED_PCURVE\tSIMPLE\tgeometry
BOUNDED_SURFACE_CURVE\tCOMPLEX\tgeometry
BOUND_PARAMETER_ENVIRONMENT\tSIMPLE\ttopology
BOUND_VARIABLE_SEMANTICS\tSIMPLE\ttopology
BOUND_VARIATIONAL_PARAMETER\tSIMPLE\ttopology
BREAKDOWN_CONTEXT\tSIMPLE\tannotation
BREAKDOWN_ELEMENT_GROUP_ASSIGNMENT\tMEDIUM\tfea
BREAKDOWN_ELEMENT_REALIZATION\tSIMPLE\tfea
BREAKDOWN_ELEMENT_USAGE\tSIMPLE\tfea
BREAKDOWN_OF\tSIMPLE\tmisc
BYTES_REPRESENTATION_ITEM\tMEDIUM\tannotation
B_SPLINE_BASIS\tSIMPLE\tgeometry
B_SPLINE_CURVE_KNOT_LOCATOR\tCOMPLEX\tgeometry
B_SPLINE_CURVE_SEGMENT\tCOMPLEX\tgeometry
B_SPLINE_FUNCTION\tSIMPLE\tgeometry
B_SPLINE_SURFACE_KNOT_LOCATOR\tCOMPLEX\tgeometry
B_SPLINE_SURFACE_PATCH\tCOMPLEX\tgeometry
B_SPLINE_SURFACE_STRIP\tCOMPLEX\tgeometry
B_SPLINE_VOLUME\tSIMPLE\tgeometry
B_SPLINE_VOLUME_WITH_KNOTS\tSIMPLE\tgeometry
CAMERA_IMAGE_2D_WITH_SCALE\tSIMPLE\tmisc
CAMERA_IMAGE_3D_WITH_SCALE\tSIMPLE\tmisc
CAMERA_MODEL\tSIMPLE\tanalysis
CAMERA_MODEL_D3_MULTI_CLIPPING\tSIMPLE\tanalysis
CAMERA_MODEL_D3_MULTI_CLIPPING_INTERSECTION\tSIMPLE\tanalysis
CAMERA_MODEL_D3_MULTI_CLIPPING_UNION\tSIMPLE\tanalysis
CAMERA_MODEL_D3_WITH_HLHSR\tSIMPLE\tanalysis
CAMERA_MODEL_WITH_LIGHT_SOURCES\tSIMPLE\tanalysis
CAPACITANCE_MEASURE_WITH_UNIT\tSIMPLE\tunit
CAPACITANCE_UNIT\tSIMPLE\tunit
CARTESIAN_11\tSIMPLE\tmisc
CARTESIAN_COMPLEX_NUMBER_REGION\tSIMPLE\tmisc
CC_DESIGN_APPROVAL\tSIMPLE\tapproval
CC_DESIGN_CERTIFICATION\tSIMPLE\tapproval
CC_DESIGN_CONTRACT\tSIMPLE\tmisc
CC_DESIGN_DATE_AND_TIME_ASSIGNMENT\tMEDIUM\tclassification
CC_DESIGN_PERSON_AND_ORGANIZATION_ASSIGNMENT\tMEDIUM\tclassification
CC_DESIGN_SECURITY_CLASSIFICATION\tSIMPLE\tclassification
CC_DESIGN_SPECIFICATION_REFERENCE\tSIMPLE\tdocument
CDGC_WITH_DIMENSION\tSIMPLE\ttolerance
CELSIUS_TEMPERATURE_MEASURE_WITH_UNIT\tSIMPLE\tunit
CENTRE_OF_SYMMETRY\tSIMPLE\tmisc
CERTIFICATION_ASSIGNMENT\tMEDIUM\tclassification
CHAIN_BASED_GEOMETRIC_ITEM_SPECIFIC_USAGE\tSIMPLE\tmisc
CHAIN_BASED_ITEM_IDENTIFIED_REPRESENTATION_USAGE\tMEDIUM\tannotation
CHAMFER\tSIMPLE\tmisc
CHAMFER_OFFSET\tSIMPLE\tmisc
CHANGE_COMPOSITION_RELATIONSHIP\tMEDIUM\tconfig_mgmt
CHANGE_ELEMENT\tSIMPLE\tfea
CHANGE_ELEMENT_SEQUENCE\tSIMPLE\tfea
CHANGE_GROUP\tSIMPLE\tclassification
CHANGE_GROUP_ASSIGNMENT\tMEDIUM\tclassification
CHANGE_REQUEST\tSIMPLE\tconfig_mgmt
CHARACTERISTIC_DATA_COLUMN_HEADER\tSIMPLE\tmisc
CHARACTERISTIC_DATA_COLUMN_HEADER_LINK\tSIMPLE\tkinematic
CHARACTERISTIC_DATA_TABLE_HEADER\tSIMPLE\tmisc
CHARACTERISTIC_DATA_TABLE_HEADER_DECOMPOSITION\tSIMPLE\tmisc
CHARACTERISTIC_TYPE\tSIMPLE\tmisc
CHARACTERIZED_CHAIN_BASED_ITEM_WITHIN_REPRESENTATION\tMEDIUM\tannotation
CHARACTERIZED_CLASS\tSIMPLE\tmisc
CHARACTERIZED_ITEM_WITHIN_REPRESENTATION\tMEDIUM\tannotation
CHARACTERIZED_LOCATION_OBJECT\tSIMPLE\tmisc
CHARACTERIZED_OBJECT_RELATIONSHIP\tMEDIUM\tmisc
CHARACTERIZED_PRODUCT_CONCEPT_FEATURE\tSIMPLE\tproduct
CHARACTERIZED_PRODUCT_CONCEPT_FEATURE_CATEGORY\tSIMPLE\tproduct
CHARACTERIZED_REPRESENTATION\tMEDIUM\tannotation
CHARACTER_GLYPH_FONT_USAGE\tSIMPLE\tmisc
CHARACTER_GLYPH_STYLE_OUTLINE\tSIMPLE\tgeometry
CHARACTER_GLYPH_STYLE_STROKE\tSIMPLE\tannotation
CHARACTER_GLYPH_SYMBOL\tSIMPLE\tannotation
CHARACTER_GLYPH_SYMBOL_OUTLINE\tSIMPLE\tgeometry
